event_time_idx,session_intensity,payment_stress,support_backlog,feature_usage_volatility,is_escalation_risk
24.0,0.4741656124932054,1.565979247855263,0.011585227724427,1.2270025736281478,0
25.0,1.1002550094785917,1.0055830733042177,-1.3360758663323686,0.5914919405031096,0
26.0,0.0003882532122887,-0.8140835014051409,-0.4161170798828746,1.8092289013068656,0
27.0,1.4097964286740483,3.079991456392968,-0.2921366393578712,-0.0725859215928116,0
28.0,0.5659921855599725,-1.1978834335381172,-1.747831289341295,-0.0624078181210213,0
29.0,0.8784399466579562,1.3491783799275516,0.8531765093150612,-1.05559626636206,0
30.0,0.6333100380075916,0.7377191286433784,3.2153499048473577,1.2781551703357357,0
31.0,2.875248583704453,-1.0704293040739117,-0.2004612607063676,1.956992599070562,1
32.0,1.2288601003484327,0.0417987042911776,0.889447448584773,0.90740965194817,0
33.0,0.3213212995973701,0.0489665614260739,-1.112782694004154,1.423386092648631,0
34.0,2.045236635422724,1.5285444405474464,0.4517147018226093,-2.737337056213081,1
35.0,0.2372913672111642,-0.7356044684916014,0.4823533250586789,2.3396963485809272,0
36.0,1.5545399211931197,-0.2825606005164782,1.934994295260004,-0.1043431962760269,1
37.0,-0.3672321266839016,-2.6075668187153176,2.4504799590399022,2.3559681409386264,1
38.0,0.2303972162775325,1.82695127440672,0.8646717415337464,1.7316504340428809,1
39.0,1.6316083840803608,-1.3020467712593289,-0.8477683843336525,0.7724254110872284,1
40.0,2.147086757571045,0.1920617133843533,-0.8827524195971643,-0.3430353050142959,0
41.0,1.6640872847682129,-0.3217807219790427,2.419674053173882,0.1582391268790533,1
42.0,1.4325077568973206,-0.3603276931583597,-1.275503345271736,-1.9100245617938043,1
43.0,1.291671075887673,0.5965043240845563,-0.7157276432567088,0.9307994107903056,0
44.0,0.2573975249476861,1.502783945450275,0.7188245464058638,-2.5550050652857745,0
45.0,0.9649325681202604,-0.0995883119540305,3.10613471631224,-0.2986888738826629,1
46.0,1.222257522923888,0.304438982846436,3.38016706980836,1.543237403813956,1
47.0,2.611590900209185,-0.0934950907323043,-1.826193942896708,0.7207248784516294,0
48.0,1.9920881578995489,0.6257403397864851,0.3940822570296904,-1.5299147611414732,0
49.0,0.1180430907234177,-1.040087860486112,-0.1078514571232256,-1.34030549732504,0
50.0,2.0176939942657555,0.6157175457917374,-1.0054048793071322,-0.5974356421217754,0
51.0,1.3999706614915146,0.6190776327578958,-1.843628630985449,0.0783757836036479,0
52.0,1.1571242699511672,0.5541970441949402,-0.1176777774329882,0.8765508245111505,0
53.0,2.3359516380186918,-1.3956745642147723,-1.289483642662982,0.6041381074941737,0
54.0,2.7317080210161087,-0.8863361339765071,0.6477314270070376,-1.0587542097034526,0
55.0,2.6596001373604423,-0.4680786304257172,0.0136351838808628,0.6187329374352074,1
56.0,1.0830640173295734,-2.268363583770729,-1.6744052254460908,0.7253370144771,1
57.0,1.57625119034775,0.966467151313276,-0.3467458819318303,0.488520169975367,1
58.0,2.168131875824662,-0.8274677429806957,-1.470686300448933,2.47818464765586,0
59.0,2.7627074489997745,-0.5261229172125556,0.316158320120059,0.7263189592632383,1
60.0,1.4674518586588945,-1.49604380485578,1.055329361768039,0.9678229659412162,1
61.0,1.7448779593313164,-2.34217158059148,-0.5745125141161169,1.875858357273764,1
62.0,0.9288037240070016,-1.5666383034094902,2.2766881249208364,0.8501171030494824,0
63.0,0.8597269989847247,-0.678974763433859,0.3468949672891641,-0.551055678822625,1
64.0,2.6786698902805,-0.1954825719432779,-0.0275422732653849,1.242702871261137,1
65.0,3.1783751552661514,-0.7726688894032536,-0.0024973011902151,-0.4013942098204272,1
66.0,1.9025946768330544,-0.5818317171119366,-0.3471842822574882,-0.9826083441351696,0
67.0,2.8795141399643405,-1.3447251377232177,-0.3949448886786719,-0.8969775875339154,1
68.0,2.3100282219926327,-0.4370497808197707,-1.3092419885679871,1.2313489462597484,0
69.0,1.4114647611682325,0.6411236564240523,2.9020921071008106,0.6202457727272859,0
70.0,2.3241462652984994,-0.2199222562252811,-0.3630756844411447,1.0608360585682186,0
71.0,3.389247725848569,-0.1080117407189895,3.3804561192443545,0.6250908336340693,1
72.0,1.9782093749135872,-0.6765197123661116,1.017394820292683,0.1888472928565346,1
73.0,3.423390477063073,-2.6529483182235847,-0.2444984446589269,0.3180114926675134,1
74.0,-0.3384731668550884,-2.146261841120471,0.1339303146144379,0.591078476506341,0
75.0,2.7624317556178304,-0.4925315580728614,1.0552465389540644,-0.6024899379467953,1
76.0,2.1038282295067727,-0.9988175449392174,1.6745078362705017,-1.2903001767802595,0
77.0,1.7584988462816362,-0.4949819781846903,-0.0520347169270645,-0.4851150634836415,1
78.0,2.11167238943897,0.8750820501995109,1.4627946041404083,0.5441233503995898,1
79.0,0.2411304051125511,-0.1586872276955592,0.9810009818706092,-0.6478372818743074,1
80.0,1.8324753076582112,0.4409142885319362,1.0739433807485033,2.129616646867411,1
81.0,2.3512125229982983,-0.8244607659363334,1.4694783743377142,0.4412632166932883,1
82.0,3.3589518999097967,-1.7995421656840498,-0.764165301533146,0.1194874899103918,1
83.0,1.5608566235992116,-0.9565293324128178,2.54941713354165,-0.6063373158252868,1
84.0,1.2975367337531627,-1.7576875976791175,0.5049060884715715,0.9157370120091122,1
85.0,1.5709218932236118,0.8637288086575791,1.6677945038948137,-1.2119422262768509,1
86.0,2.843141406357513,0.0427067991729421,-0.0560132325406126,0.3157714378321137,1
87.0,2.311399089879071,-0.2289248219913765,0.2947313476943236,-0.4355296799271633,0
88.0,1.5344635213147708,0.584798633506556,-0.7676132949426273,0.1209296427496886,0
89.0,2.468408109832342,-2.968586961513593,-1.1901434827267154,0.4862731924090638,1
90.0,2.0885664794052423,-0.0699481977475633,-0.2947464502947581,-1.1456623229825649,0
91.0,2.867230797133423,-2.127630360734322,1.1475677266038264,-1.6709320126528755,0
92.0,1.3573956510078942,-0.6616248891758392,-0.738464203354628,-0.93165278508733,1
93.0,1.687695632416556,-0.9630101688652444,-1.5357509015386062,0.8792417420572523,0
94.0,1.622613169273183,0.1424623470774382,2.062115444339801,0.3731333914747823,0
95.0,0.6508529387428235,-0.2986514849236437,-1.2816604789160522,-0.4029013265521171,0
96.0,2.226633898676857,0.9668006980693812,0.4502196854843454,1.968147100318418,1
97.0,2.1868047435835445,-1.1371164832807,3.8037055719599744,1.2850983638644986,1
98.0,1.9478235481979012,0.3436926441126444,9.364903071637436,1.043461984944763,0
99.0,1.7231138074001575,-0.2183665276153627,-0.2324239831287597,-0.7242053907654499,0
100.0,0.65110121622252,-2.155360245833962,2.102138065255824,1.0323476201672648,1
101.0,1.5367363710870416,-1.3260740513974123,0.4747443989177111,0.3407081540959084,1
102.0,1.5969639762592776,-0.4389202864461815,-1.08582243362091,-0.7222648950649616,0
103.0,1.173173175184674,0.9915267224957048,-0.3408355090558559,-0.104100682147201,0
104.0,1.7396254451548,0.3205983528562638,-0.6507653373094489,-1.0384346713060235,0
105.0,2.2377509986490622,-1.430891793812051,1.9991778787290768,-0.7134846037733742,1
106.0,3.56077670930512,-0.2578554552008036,3.654150604147033,-1.1441757412110474,1
107.0,2.009234044022834,2.1594084082452105,-0.523208637674131,0.9565541298517434,1
108.0,2.072633482422214,0.1056096432299857,-1.5206823284664497,-0.0709258208874953,1
109.0,1.7623996212359605,-0.3333198652274272,0.2376626168080724,-0.9415988383485344,1
110.0,0.0909276728023418,0.6110756276642231,-1.032952806480275,0.5173743292837797,0
111.0,1.782257520155572,0.9531855553216988,-1.2070682195439175,0.0015033164045851,0
112.0,1.848522362221945,-0.3452553029503842,-0.843871957613352,1.0505054812667218,0
113.0,3.9993447421265778,0.7521429914998194,-0.9139626355129902,0.1333367089299953,1
114.0,1.5973497822620903,-0.1200635557685607,0.6401572215040745,-1.4371876911985555,0
115.0,2.029870896704795,1.0749225474756086,1.0676205361502236,-0.4967436626659966,1
116.0,1.7152168808407695,0.5117358151784757,0.4306974733635003,-1.1571948859546153,1
117.0,0.6826217080486001,0.896034698540686,-1.0367054996477325,0.5630079045967847,0
118.0,2.7509619665334872,-0.4291265815611146,-1.0136011219938728,1.084460836801576,1
119.0,2.3871854065851,-0.4581017910961205,-0.1224700403267951,-1.5439813064787988,1
120.0,2.410453128852668,1.5238565093212044,-0.4605064695319834,-0.1244960537080981,1
121.0,0.8682284859368505,0.4340552678720935,0.0193973999305669,1.1527508910882642,1
122.0,2.937438622827472,0.8715258553596923,0.579793404152471,-1.5591027743376638,1
123.0,0.4016176043417521,0.2564943900118734,-0.1388566930607173,-0.4350158240698577,0
124.0,2.179947491689815,1.6165487250466444,0.906930800172458,-0.0002296987094332,1
125.0,3.6118308069192366,-0.0074086532589279,0.2962583719346163,1.067443584711766,1
126.0,0.7377540278712774,0.5440043368351227,0.999956155045358,0.5446892322913868,1
127.0,1.1085752062453342,1.5884310449179826,-1.2494306500203785,0.7490347978772707,1
128.0,1.697145285569192,2.0434085701835056,-1.5896879141809452,0.6024599808624941,0
129.0,1.1437751472082225,0.2048905425384651,-1.063344755780035,-0.3731314936823809,0
130.0,0.1909972780693909,2.9630836177387616,1.8198318169359555,1.643407137747976,0
131.0,1.638257610660654,1.1768764809553458,0.3074880207722903,-0.6709092083210072,0
132.0,0.6107178875953525,-0.291604207962903,-0.7573643531215399,-2.7784106959593813,0
133.0,1.983566528318168,1.2832632271728657,-0.8981955206149379,-1.8005410554678063,0
134.0,0.7207133193446934,0.4760377693333672,1.12438641573604,-0.1168909142215138,1
135.0,2.934335193619097,1.393147150861524,0.3466845178689182,-0.3315447485720014,1
136.0,0.826020059040914,0.885134176277039,-1.35320421744635,-0.5363645247522444,0
137.0,1.2330182701689496,1.0288192826832188,-1.3589696994831295,0.15020437883634,0
138.0,2.2473534164630378,-0.0425824275943945,0.9339481270648924,1.2004279371806503,1
139.0,0.40012956558402,2.0604749228195414,-0.7934351941396149,0.4540281696213166,0
140.0,1.7057624385365264,-0.2909312724021947,-1.4956174700855578,0.6485502035748631,0
141.0,2.6710555068622366,-0.2312850799611665,-1.50420188262084,-1.0797875772401162,1
142.0,0.0419237776933276,1.3981321084665836,0.6421729416337065,-0.5194491892510879,0
143.0,1.6493292680477465,2.760965027168353,-0.7432966415642939,0.7003557284570686,0
144.0,1.7120368359869091,0.6118986073925009,1.2868062880752895,0.1080120599511815,0
145.0,2.1772644711295297,1.7708456372281351,0.0654599870929075,0.4770621315552935,0
146.0,0.3563621082498827,2.1785857067135286,-0.5696430391487586,0.6137238793466493,0
147.0,0.2777268363005529,1.890313709068345,-0.0239751674053543,0.1661900710311925,0
148.0,1.9329449137472796,0.6462020008297167,4.163641558272055,1.5819061766556657,0
149.0,1.7280962076621589,-0.2191183636262593,-1.1123289978587898,-0.5315360548744451,0
150.0,1.684431544673944,-1.4566216032369104,2.2235631127626414,-0.8190916051136449,0
151.0,1.7695471131401497,0.6713673270883067,0.9582044600782748,-1.764968803464475,0
152.0,0.8450668530814485,2.243383750791008,-0.694435968894592,0.7486032910005985,0
153.0,1.6660638749173864,-0.3038899788142478,0.9567001120133436,-0.5700542615311426,1
154.0,1.7213592808261988,1.686365549457165,0.244184179113422,1.266005919496249,1
155.0,0.8158588967263884,-0.1473225039729995,-0.1643570299424781,0.2479524461751786,1
156.0,3.1397860553096373,0.9945386923029758,-0.4696697186083745,-0.3388328639712441,1
157.0,1.8894947820572483,1.6347840058996923,1.680021186888666,-1.0546378159284526,0
158.0,0.3939796615590871,0.1075043262827855,0.0239884372714649,0.846511587141021,1
159.0,2.060818896819524,0.9956442067155488,-1.0531658438619056,-0.0538874275443299,1
160.0,0.5971433742011714,0.3251449591783498,-0.0740464026276879,0.267802236358015,1
161.0,2.1878453534246707,1.529565779175299,-1.4748603753938836,0.6044413378913759,0
162.0,2.5280008902155813,0.9834830428940536,-0.7879559570244925,0.265752967314192,0
163.0,0.7531364910419643,0.7561548996012953,0.8915239893185141,-0.8498183768015674,0
164.0,2.365971070697562,2.376232018137729,-1.152335816641119,0.521268034681237,0
165.0,1.8783193442163544,1.3573831132430598,5.619568899662967,0.8202007417756949,0
166.0,2.25526178601179,-0.1649299596691101,-1.7657577673792135,0.3602290361831347,0
167.0,3.2318243160338995,0.4644939782192627,-0.4948579955078636,0.6323483735178703,1
168.0,1.313880335642687,0.4388863425490352,1.0890820403603594,0.7255443132246667,1
169.0,0.8671057574893771,0.5731699522294293,-1.4522408792653805,-0.3960628535962962,0
170.0,0.7563667536257525,3.223305706229452,1.12693050377346,-0.4335572876379665,0
171.0,0.8348872728328075,0.8149660431590056,0.9835895950035344,2.2267869675244576,0
172.0,1.5126391887909072,-1.872549716450381,-0.4097865043331705,1.325759963334375,1
173.0,1.9027106350120104,-0.270915153744868,-1.027119244915717,-0.0482058871625013,1
174.0,1.8590686310178957,-1.8408414460703768,0.0061444662917184,0.6828289557952604,1
175.0,2.369615271158823,-0.1199443262654437,0.8970343421884581,-0.9376848308395844,0
176.0,1.6526857910328694,-1.9856005606135956,-0.9620386089097116,-0.5988812624352399,1
177.0,2.9657281960337496,-0.8010807357041698,-0.1786248531243497,-1.2469096516029368,1
178.0,1.4366483699005903,-1.5581948134203585,-1.4262498500449057,0.2856613815997729,0
179.0,4.141010643833273,0.4938885527484862,1.4291080150048128,0.2973651682092563,1
180.0,2.274702556811156,0.0284843589499171,3.526797512072169,1.0838261053351088,1
181.0,0.9596256344524636,0.3176755855646556,-0.6147859513810474,-0.2120339343235552,0
182.0,0.7874483581958694,-0.174034040114078,-0.8599796766238537,1.066587906107214,0
183.0,2.2063758446125825,-1.6360880322951064,1.9110997175064932,0.6529133283252059,1
184.0,1.592643812992946,0.4193734723715954,1.8648220950574688,2.459231205217613,0
185.0,2.458676170019744,1.9260824597468529,1.1862407957554808,1.6671159748665347,1
186.0,2.2650054063745926,0.2192607777539693,-1.276846334675409,1.492156727740224,1
187.0,1.7972559002794462,-0.7414622558699298,-1.896410605754858,0.8356826166722305,1
188.0,1.125086149115339,-1.8853753450638373,-0.237917761589798,-0.8942253886661151,1
189.0,0.5489178982938958,-1.3543369468579718,0.6461970735637506,0.2927940174317923,0
190.0,1.5361708176918911,0.1025903629554836,-0.6087425173975409,2.2475552237713705,0
191.0,2.7352131775924144,0.7451345879125832,1.8131600057580952,0.5069547413792032,1
192.0,2.1842163933366536,-0.1870616969323107,-0.8194419389994543,-0.821778563562272,0
193.0,0.8980938346794445,0.3680381984787377,-1.5763871721167035,0.335969467901319,0
194.0,2.2034879358791235,0.2297523220671958,-0.6128499822146423,-0.9896048340748076,1
195.0,2.4234070036491686,-0.0273247771333948,0.4868383996109884,-0.8561941986867927,1
196.0,1.310765597691789,-1.343547659023541,-1.1637032492474182,0.412899262087856,1
197.0,2.274814807398865,-0.4614545611509271,0.3139536154612372,0.7395459245473952,1
198.0,2.2196728532975585,-1.618295952500053,-0.245100395468139,-0.797921970107333,0
199.0,1.170020848952002,-0.696923619922791,3.448996550549846,-0.5595564682221745,1
200.0,2.5526861817993325,-0.3818072195478033,1.5075194506851974,-1.4263750911681818,0
201.0,2.7679289969144887,1.0726529755740963,6.098132893998852,-0.129294010536006,0
202.0,3.271063517537878,-2.241503568250873,-1.3176351313706052,-1.9460273188608528,0
203.0,3.2783696143189758,-0.2964156281136851,2.33826504946377,-0.2991450016582815,1
204.0,1.124197990529625,0.779571933446155,-1.7145343216514737,0.0795770206296099,0
205.0,1.5547188359670148,-0.037163917956997,1.7057855887203195,-1.755789384006018,1
206.0,2.8974479979069856,0.0238833215315613,-1.5985552213897618,-1.007257917038587,0
207.0,2.9319577126523337,-0.2646658698300835,1.0957524921115818,-0.0600916776596885,1
208.0,2.9691915163318146,0.4999861726969075,0.3348244719189073,-0.1965769870504168,1
209.0,6.009653913995884,-2.139704934623885,0.5200466466825167,-0.1503629275085398,1
210.0,3.0929769994574965,-2.4815122327683183,-1.7599117285364902,0.2880128961700591,0
211.0,3.638581522586067,-0.9756656298739456,0.9488230234195636,-1.6716829134355318,1
212.0,3.512971520267357,-3.3558506656127727,-1.5791703256326746,0.7086600672753995,0
213.0,3.2788034744658945,0.3671133184180994,3.4601996137038338,-0.3187274233620508,1
214.0,2.447357439678614,0.3500296634044589,-0.8754157450203228,-0.596197302087692,0
215.0,3.4530702661300183,-1.4737262759145706,-0.5260861759007927,-1.8648554716906047,1
216.0,2.1136858230734807,-1.4072874672546023,2.297610260020183,-0.2675771681675782,1
217.0,2.635636960828901,-1.0795321765931147,0.0548053879293424,0.5120302565783048,0
218.0,2.451788418659397,-0.941347414634422,0.0800024899236224,0.1415721354325682,1
219.0,3.002422811119076,-0.8554116363379298,0.7351760182794922,0.1708128542674911,0
220.0,5.052309490409204,-0.3760992635380035,-1.11403749184718,-0.3390436640802288,1
221.0,1.3292004841094178,-1.1730237501133105,-0.887957908106165,-0.0605485218725979,0
222.0,3.668218673138136,0.063255876384902,0.127474811588085,-1.107461328116468,0
223.0,1.6401896515636274,-0.4729947931497109,3.71478546791744,-0.0047660386929888,0
224.0,2.708129752815079,-1.6186565842465286,1.2840942745700814,-0.491101518676934,1
225.0,4.154324366156724,0.5319651373291654,1.4313320840301014,-1.1247992013740484,1
226.0,3.273667860136748,-2.4146331428221983,2.560557533373739,0.7547192392854594,1
227.0,2.2875197837268377,-1.0040846139366757,1.8231195756743173,-1.575000095191989,0
228.0,2.6554987300042088,0.1804613178289005,1.1780365805569717,0.5242855988457704,1
229.0,3.952780208434288,-1.6573046364681292,-0.2597890448852313,0.5871481425364098,1
230.0,2.725750987090624,-0.4985603176325858,-1.1759384128208117,-0.5272388300838102,0
231.0,3.6198812862252097,-0.2169593836811949,-1.07169519772592,1.0304089642045289,1
232.0,3.508099978035227,-1.7352309001883557,2.076744281128623,-0.5483401120850115,1
233.0,2.922671208880748,-0.84091123628896,0.8961975496586851,-0.6111560215127,1
234.0,5.48067709444557,-0.9044323694986958,-1.91027910300416,-1.200355239525486,1
235.0,4.163640386355759,-1.308898154140742,0.0158398146295155,-0.0084434485424614,1
236.0,1.812421039493596,1.8614742568925136,-1.805883808609391,-0.9586577434184866,0
237.0,3.844724926441001,-1.476899595559759,-0.2667131974421151,-0.7916462428818392,1
238.0,3.1230858511247934,0.5020310715660357,1.8904649968361733,-0.0653742080901357,1
239.0,4.527552688806173,-1.0002425672130892,0.8919986731374316,-0.0235073819624701,1
240.0,3.088634953308558,-1.7271565931304416,-0.5064560225064814,1.255933631783566,1
241.0,3.7400342774084137,-0.3814512126191313,0.2447041340099476,0.9310328520103603,1
242.0,4.339012330867936,0.2577004719714522,-0.8709044339399734,0.5509922413679341,1
243.0,4.704744251423971,0.595365350222907,-1.373409407382162,-0.1465496170409263,0
244.0,2.886133678426856,1.3411920323866433,-0.9379961041498964,-0.4040159541795773,0
245.0,3.705961400922873,2.90308004199969,1.6316901101205588,-0.0265925233392772,1
246.0,3.619931294376463,-0.0198801739629216,2.4056471283791216,-0.5562823566645203,1
247.0,3.499494288858995,-0.9830436997687296,1.7648920432468749,-0.7009302046757014,1
248.0,5.716228561034127,0.2868023399833787,1.4776651883683036,-0.078793147431517,1
249.0,4.531334918504438,-0.4615112935882763,-1.2361324328657606,-0.8783835941214154,1
250.0,3.0712720225579355,0.8928868760237499,-0.3976623305800275,-0.8169254324392738,1
251.0,5.071026417694754,-1.5093178763839337,-0.26856752974007,0.9548740889647236,1
252.0,6.193423763028815,2.566125373966675,-0.6711013157871193,-1.3796790919574218,1
253.0,5.250866688548509,0.946078602241115,-1.168518893646571,-1.039777604871315,1
254.0,2.9919950810808427,-1.8045187657668036,0.3285762139564068,1.2732738265199988,1
255.0,3.960996170358096,-0.6886766897423862,0.2646024177445927,-0.3921392096367364,1
256.0,5.57398799899837,1.032141222577261,-0.4368192360776266,1.3760260127397763,1
257.0,3.833392877006767,1.4713733844132135,3.100350408352728,-1.1673651208250435,1
258.0,4.905810891294707,-1.1794589060534693,-0.6157066016714787,0.0737821707528331,0
259.0,5.239157246805192,1.0465226624525363,-0.1784868534890882,0.7718272163986968,1
260.0,3.742882493710292,-1.8381834530646304,-1.4621270852221455,-0.9059715348348806,0
261.0,4.558185838049687,0.2467427632050301,1.206127110414481,1.6743328157124602,1
262.0,1.72874786933602,1.6087334556262776,2.3025583067790825,-0.3903497829712537,0
263.0,3.757546518889237,-0.1814442442255108,-1.532212024933788,0.5090899509607385,1
264.0,4.485254493539702,-1.1934540382785377,0.7438631803917222,-0.6780546125845033,1
265.0,3.622081713811201,0.6630569068476189,-0.5053729527445998,1.4916138497725873,1
266.0,6.246215015556901,-0.1258592102357433,1.3359849220456468,0.3033597102859862,1
267.0,3.5213009963625246,1.2679372882359514,0.3762123818944154,2.0972799006272758,1
268.0,4.443184756389271,-0.3634320323381185,0.3795050239142483,1.179072011284753,1
269.0,4.987089497189989,-0.2056233225694327,0.2592966712048667,0.8370328936924395,1
270.0,6.19615764534241,-1.5461928075394789,3.961251770719912,-0.9551170427292858,1
271.0,3.635704325184832,0.8952020159760938,-1.3678638563748406,0.0838541139503561,1
272.0,6.003165879894601,0.5612818298678305,-1.8014265708116977,-0.3166773172465712,1
273.0,4.99322642276545,-0.5403268370438685,1.234635111582341,0.0262272584392083,1
274.0,4.127707695041892,1.0072444436171184,-1.2309568090951823,0.1477207780018262,1
275.0,5.453349268561155,1.9495119136577284,1.3914106462137807,-0.900697469898657,1
276.0,5.242334056163693,0.6067292209716473,1.1342024914076396,-0.1565624603401124,1
277.0,4.548035023696329,1.1613620435263077,-0.9577335053959876,-0.0963888309956793,1
278.0,5.175420326597662,1.1879077048872335,7.2819141709067345,-1.0102284088871514,0
279.0,4.789495961166577,-0.4182875338833136,2.8542392554578955,0.8004171833021931,1
280.0,5.261428728747303,3.1862163305336777,-0.1331130693685875,0.2224852132763464,1
281.0,5.777464983901729,0.4217874026883107,0.2958492507907975,0.8132532099181279,1
282.0,6.63054078877061,1.675424193250847,2.1467160292422944,0.4872185402850995,1
283.0,4.109959196420761,1.8120047868407867,-1.319168543770735,-1.7136254888785274,1
284.0,7.1638756016910285,0.8226594029568279,0.7550258168019148,-0.8333051559192486,1
285.0,3.5067001286679647,1.652189526765788,-0.1619647322198314,1.6532113149685608,1
286.0,5.1456840726870965,1.261755927805389,2.9634050247348087,0.7850891007532597,1
287.0,5.829762869333964,-0.5632828859450613,-1.6486313010699096,-1.6216392351813942,1
288.0,5.570429823484799,0.6335042092661922,0.413455358350677,0.4700110325284867,1
289.0,4.773638716893332,0.3261933424488985,-1.3229213699711195,-0.8319149212807356,1
290.0,5.16255966643174,0.4911848838126655,0.7847022118107003,-2.096489488250364,1
291.0,4.921239937034289,-0.4380823407870921,0.0623716418381818,1.6572090018819834,1
292.0,4.848853210981253,2.230731860638033,0.234542638742917,0.0753258179469111,1
293.0,6.157534202636482,2.747306021270383,1.5258326252931838,0.2169783809803785,1
294.0,5.727088199531997,2.052514777635969,0.9785571225041916,-1.2567711175053562,1
295.0,4.79431024409347,2.364045008730065,-0.8536383956725935,-1.1531374963311882,1
296.0,6.238998134513307,0.5752892254405124,-1.751903134352724,-1.5916371953999906,0
297.0,5.7166345393850175,0.2406258605855937,-1.6007694243234982,1.416976081693596,1
298.0,6.181628094577512,0.0684058419155182,-0.8109204505673424,-1.6433286443372457,1
299.0,6.02598951684929,1.615918196703141,0.2690846805731994,1.616784968320761,1
300.0,4.721787759533329,1.1380961978174202,-0.0781567591496932,-0.9867637548333796,1
301.0,4.97157308626956,0.7825840222406054,0.3237213010536997,-1.227879253439826,1
302.0,6.155451283441442,2.2697526882481003,2.2469460251697377,-0.055372336973118,1
303.0,6.038675290425404,1.2664888928195257,-0.7569168281537304,-0.6842093716826635,1
304.0,5.476295867386543,-0.1270577250051558,1.3672800881989642,0.0972955384060757,1
305.0,5.6057841802717085,0.0193747578942335,0.2061980002481971,-0.8771565273934805,1
306.0,6.654494401856193,1.4900236178735602,2.5307591663269866,-0.3134827497124329,1
307.0,4.975920170748408,1.8557953193711516,0.3885101992324218,-0.7583931737893346,1
308.0,6.003800679140418,1.285453895550428,3.554133330650214,0.861225723466313,1
309.0,5.3318671621831,2.7326171150205782,1.1650576066095917,0.5126229913904747,1
310.0,5.319713060796835,2.410760172651628,1.9296857379928447,0.2477192214390359,1
311.0,6.505678637868767,1.0624473122483362,-0.7998031576843585,1.053547422901172,1
312.0,6.26018535942716,-0.3811663753172634,2.468006337598875,0.2631795243213229,1
313.0,6.249388907132687,-0.9367724945678793,3.616876070112944,0.1787994219295519,1
314.0,6.691480180670806,0.0400822720652478,0.9176453755736298,-0.1199537251846418,1
315.0,5.53418261494157,1.2558442551172069,-0.382212070271305,-0.7162481481989085,1
316.0,6.127189502552662,2.396920882657179,2.0115652927873544,-0.7140423554361316,1
317.0,5.231779491597235,0.8063678596314541,1.342126791429609,0.1471208408455762,1
318.0,5.799804825329656,1.5916820376130814,4.713242917217296,1.017906792301055,1
319.0,5.387422807659763,-0.0054189518239883,0.8472426100495052,0.5703637439699442,1
320.0,5.587818801811667,0.9072978710768956,-0.1466453318192595,0.564618161770552,1
321.0,6.031622960336811,1.085356826484479,0.1824809710260009,-1.1061561292365731,1
322.0,4.754544826961275,-2.040816485229948,-0.9889145532693668,0.5228318625666671,1
323.0,7.368571030931749,-0.361231001996005,-0.4195359653584651,-0.3992074590507505,1
324.0,4.57401810575538,1.094859747313799,-1.676472571167634,0.1757366265875035,1
325.0,4.3802228197344615,0.3086472768932756,-0.2023261852766558,0.5520148698287258,1
326.0,6.508414396353326,-1.352904386284946,2.0707624900430783,-1.1562071998537613,1
327.0,6.171312270558099,-2.75327295087035,5.162118024553105,0.1574037154897905,0
328.0,6.012820401323003,-0.525746195275393,-0.4887984500468929,0.2362623336667617,1
